id_osm,nom,adresse,ville,code_postal,departement,territoire,latitude,longitude,website,telephone,horaires,instagram,facebook,statut,notes_admin
143873078,Mosquée Zaïd,3 Rue des Frères Lumière,Bethoncourt,25200,25,France metropolitaine,"47,5385138","6,8126409",,,,,,a verifier,
144144817,Centre Culturel IslamiqueTurc,11 Rue Paulin Pecqueux,Bohain-en-Vermandois,2110,2,France metropolitaine,"49,9884025","3,451832",,+33323071903,,,,a verifier,
144159458,Nassrou Allah,201 Avenue de Verdun,Vannes,56000,56,France metropolitaine,"47,668056","-2,73681",,+33 2 97 47 51 95,,,,a verifier,
144251925,Mosquée Annour,8 Rue Matisse,Arras,62000,62,France metropolitaine,"50,2978135","2,740496",,,,,,a verifier,
144255750,Salle de prière,42 Rue Traversière,Arras,62000,62,France metropolitaine,"50,29654","2,748993",,,,,,a verifier,
144255761,Mosquée El-Feth,6 Rue Ampère,Arras,62000,62,France metropolitaine,"50,2976055","2,7390945",,+33321247784,,,,a verifier,
144955949,Centre Clémence,4 Rue Henri Schwartz,Mulhouse,68200,68,France metropolitaine,"47,7582558","7,3247943",,,,,,a verifier,
145734170,Mosquée de Vigneux sur Seine,15 Rue Galilée,Vigneux sur Seine,91270,91,France metropolitaine,"48,7055664","2,4096043",,+33 1 69 40 82 46,,,,a verifier,
146251083,Mosquée Omar Ibn Khattab à Bagneux,67B Avenue Albert Petit,Bagneux,92220,92,France metropolitaine,"48,7958953","2,3164416",,+33 1 45 36 90 78,,,,a verifier,
146530620,Mosquée de Villepinte,Avenue Emile Dambel,Villepinte,93420,93,France metropolitaine,"48,9521937","2,5503685",,,,,,a verifier,
146684653,Mosquée Annour,81 Avenue Charles de Gaulle,Laon,2000,2,France metropolitaine,"49,5692658","3,6442233",,+33323237050,,,,a verifier,
146741423,Mosquée,3 Rue d'Aspremont,Dax,40100,40,France metropolitaine,"43,7052325","-1,0378865",,,,,,a verifier,
146795091,Mosquée El-Imane,452 Rue d'Hautmont,Maubeuge,59600,59,France metropolitaine,"50,266387","3,9368504",,,,,,a verifier,
146915149,Mosquée de Saint-Denis (Noor-E-Islam),111 Rue du Maréchal Leclerc,Saint-Denis,97400,974,France metropolitaine,"-20,8790737","55,4524089",http://noor-e-islam.re/,,,,,a verifier,
147316250,Mosquée,3 Avenue René Cassin,Saint-Denis,97400,974,France metropolitaine,"-20,9028111","55,4866515",,,,,,a verifier,
147666064,Anjuman E. Saifee,63 Rue Marcel Goulette,Sainte-Marie,97438,974,France metropolitaine,"-20,9056625","55,521461",,,,,,a verifier,
148249759,Mosquée Koba,69 Rue Pierre Brossolette,Mulhouse,68200,68,France metropolitaine,"47,77331","7,3333006",,,,,,a verifier,
148723568,mosquée,11 Avenue Eugène Hénaff,Vaulx-en-Velin,69120,69,France metropolitaine,"45,775349","4,926248",,,,,,a verifier,
149412662,Mosquée,2 Rue Square Émile Zola,Blénod-lès-Pont-à-Mousson,54700,54,France metropolitaine,"48,886987","6,0460065",,,,,,a verifier,
150415701,Mosquée de Gisors,14 Rue de Saint-Ouen,Gisors,27140,27,France metropolitaine,"49,278681","1,779724",,,,,,a verifier,
150964753,Mosquée El Mouhsinine,61 Avenue de Vendôme,Beaugency,45190,45,France metropolitaine,"47,7813534","1,6199087",,,,,,a verifier,
151771572,Grande Mosquée de Strasbourg,6 Rue Averroès,Strasbourg,67100,67,France metropolitaine,"48,573176","7,7371577",,,,,,a verifier,
152240534,La grande mosquée,10 Rue Dominique Louis,Nancy,54100,54,France metropolitaine,"48,7016222","6,1559652",,+33 760 510 505,,,,a verifier,
152574582,Mosquée de Saumur,666 Rue Robert Amy,Saumur,49400,49,France metropolitaine,"47,246865","-0,0758795",,,,,,a verifier,
153338000,Mosquée de Puteaux,32 Rue Saulnier,Puteaux,92800,92,France metropolitaine,"48,8816765","2,2404754",,,,,,a verifier,
154391164,Mosquée du Grand Parc,1 Rue Jean Artus,Bordeaux,33300,33,France metropolitaine,"44,861994","-0,5813915",,,,,,a verifier,
154577898,Mosquée En-Nasr,68 Rue Alfred Curtel,Marseille,13010,13,France metropolitaine,"43,276709","5,4082085",,,,,,a verifier,
155589029,Mosquée,25 Allée des Tabacs,Marmande,47200,47,France metropolitaine,"44,49799","0,176298",,,,,,a verifier,
155969646,Mosquée Fatih,32 Rue des Écoles,Châlette-sur-Loing,45120,45,France metropolitaine,"48,0167925","2,711079",,,,,,a verifier,
155969769,Mosquée,7 Rue Marlin,Châlette-sur-Loing,45120,45,France metropolitaine,"48,0190515","2,712688",,,,,,a verifier,
155970592,Mosquée Ismaïl,40 Rue Roger Salengro,Châlette-sur-Loing,45120,45,France metropolitaine,"48,0176425","2,7156525",https://www.mosqueeismail.com/,+33 6 27 73 83 18,,,,a verifier,
155979364,Mosquée,16 Rue Marcel Paul,Châlette-sur-Loing,45120,45,France metropolitaine,"48,013241","2,7222055",,,,,,a verifier,
159025373,Mosquée Er-Rahma,1 Route d'Apremont,Oyonnax,1100,1,France metropolitaine,"46,2434159","5,6664146",,,,,,a verifier,
159441630,Mosquée de Villers-Cotterêts,14 Rue de la Marlière,Villers-Cotterêts,2600,2,France metropolitaine,"49,2580189","3,1011448",,,,,,a verifier,
159768876,Mosquée de Château-Thierry,15-17 Rue du Patis Saint-Martin,Château-Thierry,2400,2,France metropolitaine,"49,0447932","3,3876041",,,,,,a verifier,
159949243,Mosquée,5 Rue Archambaud,Saint-Leu,97436,974,France metropolitaine,"-21,1712269","55,2885392",,,,,,a verifier,
160044941,Mosquée Assalam de Tomblaine,113 Boulevard Tolstoï,Tomblaine,54510,54,France metropolitaine,"48,6750124","6,2237625",https://mosqueetomblaine.fr/,,,,https://www.facebook.com/MosqueeAssalamTomblaine/,a verifier,
161361847,Mosquée des Garennes,13 Rue Roald Amundsen,Mantes-la-Jolie,78200,78,France metropolitaine,"49,0028511","1,6945164",,,,,,a verifier,
161364503,Grande Mosquée de Mantes-la-Jolie,5 Rue Denis Papin,Mantes-la-Jolie,78200,78,France metropolitaine,"48,9947942","1,677718",,,,,,a verifier,
162658925,Ahmadiyya Epernay,71 Rue de l'Hôpital Auban Moët,Epernay,51200,51,France metropolitaine,"49,0371165","3,954302",,,,,,a verifier,
162799520,Mosquée d'Égly,54 Avenue d'Arpajon,Égly,91520,91,France metropolitaine,"48,582996","2,235152",,,,,,a verifier,
163645239,Mosquée,1 Allée des Boiselles,Hérouville-Saint-Clair,14200,14,France metropolitaine,"49,213842","-0,330215",,,,,,a verifier,
163996588,Mosquée,10 Rue de la Plagne,Montbrison,42600,42,France metropolitaine,"45,608603","4,057547",,,,,,a verifier,
166831908,Mosquée,5 Rue de l'Abbaye,Saint-Omer,62500,62,France metropolitaine,"50,750896","2,2625015",,,,,,a verifier,
166832291,Mosquée,27 Rue Edouard Devaux,Saint-Omer,62500,62,France metropolitaine,"50,754314","2,2589025",,+33 3 21 98 64 46,,,,a verifier,
167434241,Mosquée,30 Avenue Marcel Dassault,Mérignac,33700,33,France metropolitaine,"44,8478645","-0,6850275",,,,,,a verifier,
168753879,Mosquée,20 Résidence de la Cour,Locminé,56500,56,France metropolitaine,"47,8852655","-2,8323585",,,,,,a verifier,
169220889,Grande Mosquée de Trappes,49 Avenue Hector Berlioz,Trappes,78190,78,France metropolitaine,"48,7829735","1,9834737",https://www.cisqy.com/,+33130500500,,,,a verifier,
170251113,Mosquée,290 Rue Ambroise Croizat,Ugine,73400,73,France metropolitaine,"45,759725","6,3988665",,,,,,a verifier,
170743016,Masjid As-Salam (Mosquée de la Paix),40 Ter Faubourg de Saint Dizier,Vitry-le-François,51300,51,France metropolitaine,"48,7230414","4,6000827",,,,,,a verifier,
174053259,Mosquée,21 Rue de L Hôtel de ville,Marckolsheim,67390,67,France metropolitaine,"48,16392","7,548407",,,,,,a verifier,
175745506,Mosquée,127 Route de Larribeau,Nérac,47600,47,France metropolitaine,"44,1287937","0,3381557",,,,,,a verifier,
178000150,Mosquée As-Salam,39 Rue de la 4ème Division Marocaine de Montagne,Mulhouse,68200,68,France metropolitaine,"47,757466","7,3322085",,,,,,a verifier,
178362998,Mosquée Mahdi,2 Route des Romains,Hurtigheim,67117,67,France metropolitaine,"48,6177213","7,6001559",,,,,,a verifier,
179883926,Mosquée Errahmane,2 Quai Mégisserie,Lodève,34700,34,France metropolitaine,"43,7299935","3,318473",,,,,,a verifier,
180029325,Mosquée An'Nour,11 Rue Pierre Renaudel,Elbeuf,76500,76,France metropolitaine,"49,2880175","1,010813",,,,,,a verifier,
182569097,Mosquée,2 Rue Élie Tilleul,Dreux,28100,28,France metropolitaine,"48,7462608","1,3416048",,,,,,a verifier,
182655832,Mosquée Tariq Ibnou Zyed,1 Rue Pierre Miguet,Dreux,28100,28,France metropolitaine,"48,7232475","1,37494",https://mawaqit.net/fr/tariq-ibn-ziyad-dreux,,,,,a verifier,
182684736,Mosquée,41 Rue Hoche,Dreux,28100,28,France metropolitaine,"48,7225925","1,3821815",,,,,,a verifier,
182757039,Mosquée de la Tabellionne - Masjid Ad-Dawatou ilaLLah,7 Allée de Cheddar,Vernouillet,28500,28,France metropolitaine,"48,735059","1,333516",,,,,,a verifier,
184300886,Mosquée Othmane,53 Rue Octavie,Villeurbanne,69100,69,France metropolitaine,"45,7789142","4,8892828",http://mosquee-othmane.fr/,,,,,a verifier,
184303606,Mosquée,1 Rue Jean Jaurès,Auneau-Bleury-Saint-Symphorien,28700,28,France metropolitaine,"48,4623854","1,7701941",,,,,,a verifier,
185518661,Mosquée Annour,40 Rue du Midi,Béziers,34500,34,France metropolitaine,"43,3371302","3,2180607",http://mosqueealnour34.e-monsite.com/,,,,,a verifier,
191009877,Mosquée Nour,15 Rue des Fontaines,Annemasse,74100,74,France metropolitaine,"46,1832977","6,2396367",http://mosqueenour.fr/,+33 4 50 79 89 42,,,,a verifier,
191962434,Mosquée Al-Fath,3 Place de Verdun,Pauillac,33250,33,France metropolitaine,"45,203424","-0,7551255",,,,,,a verifier,
194217757,Mosquée du Centre Culturel des Musulmans d'Annemasse,3 Rue des Alpes,Ambilly,74100,74,France metropolitaine,"46,1966094","6,2269461",http://www.mosquee-annemasse.org/,+33 4 50 38 20 37,,,,a verifier,
194403561,Mosquée AlQuds,33 Rue Jules Mousseron,Denain,59220,59,France metropolitaine,"50,327498","3,387191",,,,,,a verifier,
194494773,Mosquée Al Mohssinine,29 Rue Camille Desmoulins,Escaudain,59124,59,France metropolitaine,"50,3352765","3,350706",https://www.mosquee-escaudain.fr/,,,,,a verifier,
194597866,Mosquée de Wallers,9 Chemin du Bois Montois,Wallers,59135,59,France metropolitaine,"50,3823685","3,419094",,,,,,a verifier,
194627192,Mosquée,9 Rue de Valentigney,Audincourt,25400,25,France metropolitaine,"47,477774","6,840564",,,,,,a verifier,
194766708,Salle de prière,39 Rue de Roubaix,Anzin,59410,59,France metropolitaine,"50,377435","3,501319",,,,,,a verifier,
194882278,Mosquée de Saint-Amand-les-Eaux,15 Rue du 18 Juin,Saint-Amand-les-Eaux,59230,59,France metropolitaine,"50,448317","3,431912",,,,,,a verifier,
195062654,Mosquée d'Haveluy,8 Rue Ferdinand Decarpentry,Haveluy,59255,59,France metropolitaine,"50,3554808","3,4068066",,,,,,a verifier,
195128869,Mosquée Tawhid,193 Rue de la Lys,Halluin,59250,59,France metropolitaine,"50,7848725","3,1185775",https://www.mosquee-halluin.fr/,+33 3 20 94 15 61,,,,a verifier,
195474374,Mosquée Assalam,130 Rue Thiers,Raismes,59590,59,France metropolitaine,"50,404577","3,513717",http://www.mosquee-acmr.fr/,,,,,a verifier,
199294862,Mosquée An Nour,41 Rue Saint-Vaast,Cambrai,59400,59,France metropolitaine,"50,178655","3,232265",,,,,,a verifier,
200067742,Mosquée,1 Impasse des Grands Vals,Limay,78520,78,France metropolitaine,"48,9871581","1,7537686",,,,,,a verifier,
200338379,Mosquée de Montbéliard,1 Rue Jacques Majorelle,Montbéliard,25200,25,France metropolitaine,"47,4962568","6,7977482",,,,,,a verifier,
200917388,Mosquée Rahma,12 Route de Bernissart,Condé-sur-l'Escaut,59163,59,France metropolitaine,"50,470695","3,612271",,,,,,a verifier,
200920571,Mosquée Souna,174 Rue du Gras Bœuf,Condé-sur-l'Escaut,59163,59,France metropolitaine,"50,469551","3,6096935",,,,,,a verifier,
201439803,Mosquée d'Escautpont,156 Rue Jean Jaurès,Escautpont,59278,59,France metropolitaine,"50,4104025","3,557647",,,,,,a verifier,
201529707,Mosquée de Ar Rahma,351 Rue de Landrecies,Cambrai,59400,59,France metropolitaine,"50,175891","3,2474045",,,Mo-Su 09:00-17:00,,,a verifier,
202475728,Mosquée Annour,22 Rue de Beauvois,La Chapelle-Saint-Mesmin,45380,45,France metropolitaine,"47,892837","1,835946",,,,,,a verifier,
205101714,mosquée Khadidja de La Grand-Combe,1874 Quai du 11 Novembre 1918,La Grand-Combe,30110,30,France metropolitaine,"44,2174025","4,0192691",,,,,,a verifier,
207607851,Mosquée,13 Rue du Stand,Champagnole,39300,39,France metropolitaine,"46,7324201","5,9242193",,,,,,a verifier,
208988916,Grande Mosquée de Cergy,26 Avenue du Hazay,Cergy,95800,95,France metropolitaine,"49,05027","2,0168785",http://mosquee-cergy.org/,,,,,a verifier,
211251788,Mosquée,249 Rue du Genevois,Chambéry,73000,73,France metropolitaine,"45,591609","5,922132",,,,,,a verifier,
211495706,Grande Mosquée de Gien,35 Rue Jean Moulin,Gien,45500,45,France metropolitaine,"47,6858752","2,6485736",,,,,,a verifier,
218372683,Mosquée,22 Avenue du Maréchal Juin,Castelsarrasin,82100,82,France metropolitaine,"44,0363975","1,112662",,,,,,a verifier,
219270334,Mosquée Nour,9 Rue de la Gare,Beuvrages,59192,59,France metropolitaine,"50,3895548","3,5072115",,,,,,a verifier,
219647608,Mosquée de Quièvrechain An'Nour,45 Rue Valeriani,Quiévrechain,59920,59,France metropolitaine,"50,3930785","3,6695335",,,,,,a verifier,
219648242,Mosquée El Fath,12 Rue des Groseillers,Quiévrechain,59920,59,France metropolitaine,"50,3931535","3,6714835",,,,,,a verifier,
224423899,Mosquée,1 Rue des Maïs,Chanteloup-les-Vignes,78570,78,France metropolitaine,"48,9707702","2,0286983",,,,,,a verifier,
226657485,Grande Mosquée de Montigny-lès-Cormeilles,19 Rue de l'Espérance,Montigny-lès-Cormeilles,95370,95,France metropolitaine,"49,003596","2,2062585",,,,,,a verifier,
228996920,Mosquée El-Feth,48 Rue de la Paix,Saint-Louis,68300,68,France metropolitaine,"47,5837074","7,5730469",,,,,,a verifier,
231912250,Mosquée,4 Rue des Marronniers,Ensisheim,68190,68,France metropolitaine,"47,8689344","7,3383745",,,,,,a verifier,
233623470,Mosquée Assalam,Boulevard de Seattle,Nantes,44300,44,France metropolitaine,"47,219497","-1,5182152",,,,,,a verifier,
234721432,Mosquée,74 Chemin du Vieux Pavé,Brétigny-sur-Orge,91220,91,France metropolitaine,"48,6229529","2,3110872",,,,,,a verifier,
234765454,Mosquée El kholafa el rachidine,1 Allée des Jardins,L'Isle-d'Abeau,38080,38,France metropolitaine,"45,6150216","5,2324967",https://mosquee-ida.fr/,,,,,a verifier,
235242648,Mosquée,11 Rue Pont de Carausse,Labruguière,81290,81,France metropolitaine,"43,5410209","2,2608989",,,,,,a verifier,
236760602,Mosquée du Vendredi,22 Rue Soibirina,Mamoudzou,97600,976,France metropolitaine,"-12,7807814","45,222972",,,,,,a verifier,
237355232,Mosquée de Bayonne,35 Rue Joseph Latxague,Bayonne,64100,64,France metropolitaine,"43,5036695","-1,442416",https://mosqueedebayonne.fr/,+33 5 59 45 65 47,,,,a verifier,
237377784,Mosquée de Montreynaud,29 Rue Charles Gounod,Saint-Étienne,42000,42,France metropolitaine,"45,4714745","4,403318",http://mosqueemontreynaud.com,,,,,a verifier,
239902550,Mosquée de Beautor,31 Rue de Tergnier,Beautor,2800,2,France metropolitaine,"49,6581655","3,342475",,,,,,a verifier,
240377813,Mosquée Turque,18 Boulevard Diderot,Montereau-Fault-Yonne,77130,77,France metropolitaine,"48,3983755","2,9540723",,,,,,a verifier,
240770426,Mosquée de Oignies,10 Bis Rue de Madagascar,Oignies,62590,62,France metropolitaine,"50,463312","3,0089125",,+33321406375,,,,a verifier,
241030228,Mosquée Bilal,2-4 Rue d'Yvetot,Sallaumines,62430,62,France metropolitaine,"50,424295","2,8499935",,+33 3 21 67 22 17,,,,a verifier,
241226601,Mosquée Er-Rahma,23 Rue Blanche Dupont,Estevelles,62880,62,France metropolitaine,"50,476082","2,903105",,+33321374614,,,,a verifier,
242772267,Mosquée du Zodiaque,24 Avenue Jean Moulin,Annonay,7100,7,France metropolitaine,"45,253454","4,6703615",,,,,,a verifier,
244746029,Mosquée de Rueil Malmaison,20 Rue des Mazurières,Rueil-Malmaison,92500,92,France metropolitaine,"48,8640439","2,1954059",http://www.mosqueederueil.fr,,,,,a verifier,
244803712,Mosquée Assalam,4 bis Rue de Fleury-sur-Orne,Sablé-sur-Sarthe,72300,72,France metropolitaine,"47,839916","-0,3382635",,,,,,a verifier,
245935798,Mosquée de la Robertsau,19 Rue de l'Ill,Strasbourg,67000,67,France metropolitaine,"48,6124736","7,7748318",,,,,,a verifier,
246759205,Mosquée Fathi,25 Rue Charles Beauhaire,Saint-Jean-de-la-Ruelle,45140,45,France metropolitaine,"47,9099809","1,8807496",,,,,,a verifier,
247427263,Mosquée,40 Rue Fernant Marot,Dembéni,97660,976,France metropolitaine,"-12,8684323","45,1948701",,,,,,a verifier,
247427266,Mosquée,25 Rue Mouhajouni,Dembéni,97660,976,France metropolitaine,"-12,8682628","45,1975322",,,,,,a verifier,
248123702,Mosquée de Massy,123 Avenue de Paris,Massy,91300,91,France metropolitaine,"48,7261175","2,2720486",,,,,,a verifier,
252065047,Salle de prière,,Guer,56380,56,France metropolitaine,"47,9449753","-2,1507377",,,,,,a verifier,
258207547,Mosquée,16 Bis Rue de Bellevue,Mer,41500,41,France metropolitaine,"47,703089","1,500548",,,,,,a verifier,
262205748,Mosquée,2 Bis Rue Danielle Casanova,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9717304","2,3907479",,,,,,a verifier,
262206031,Mosquée,26 Boulevard de la Muette,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9773956","2,4109248",,,,,,a verifier,
262206032,Mosquée,20 Rue Perrin Maréchal,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9724532","2,3933359",,,,,,a verifier,
264382808,Mosquée,12 Rue des Badiers,Lorgues,83510,83,France metropolitaine,"43,494987","6,361256",,,,,,a verifier,
266276395,Mosquée,71 Grande Rue Outrancourt,Contrexéville,88140,88,France metropolitaine,"48,190171","5,892703",,,,,,a verifier,
269282834,Mosquée Hamza,73 Rue Paul Gauguin,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9792955","2,397239",,,,,,a verifier,
269285417,Mosquée,1 Avenue Paul Vaillant Couturier,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9703955","2,394723",,,,,,a verifier,
273809121,Mosquée Mohammed Akhif,11 Rue Gutenberg,Châteaubriant,44110,44,France metropolitaine,"47,7213146","-1,3775384",,,,,,a verifier,
280925146,Mosquée,8 Place Lamartine,Pierrelatte,26700,26,France metropolitaine,"44,3767104","4,7029631",,,,,,a verifier,
282562056,Mosquée,14 Rue de la Fonte,L'Aigle,61300,61,France metropolitaine,"48,7661158","0,639827",,,,,,a verifier,
295615662,Mosquée de Charly-sur-Marne,12 Bis Rue Louis Martin,Charly-sur-Marne,2310,2,France metropolitaine,"48,9798624","3,2830764",,,,,,a verifier,
295665940,Mosquée de Meung sur Loire,35 Rue de la Gare,Meung-sur-Loire,45130,45,France metropolitaine,"47,8293291","1,691176",,,,,,a verifier,
296332437,Mosquée du Mont,11 Rue Du Four À Chaux,Belfort,90000,90,France metropolitaine,"47,6384705","6,8343915",,,,,,a verifier,
300396134,El houda,Rue du Petit Lac,Saint-Martin-le-Vinoux,38950,38,France metropolitaine,"45,2163013","5,6889005",,,,,,a verifier,
304403758,Mosquée Er-Rahma,158 Rue Jean-Baptiste Charlet,Fresnoy-le-Grand,2230,2,France metropolitaine,"49,950836","3,411107",,,,,,a verifier,
304528032,Mosquée,4 Gariac,Ferrières-sur-Ariège,9000,9,France metropolitaine,"42,9475845","1,614305",,,,,,a verifier,
307186321,Mosquée de Bourg-en-Bresse,29 Rue de la Croix Blanche,Bourg-en-Bresse,1000,1,France metropolitaine,"46,205539","5,2478609",,,,,,a verifier,
307655343,Mosquée El-Irshad,94 Avenue Paul-Vaillant Couturier,Garges-lès-Gonesse,95140,95,France metropolitaine,"48,9659747","2,3903162",,,,,,a verifier,
309830416,AFMV Le Pavillon,11 Rue d'Hérivaux,Villiers le bel,95400,95,France metropolitaine,"49,0085298","2,3947059",,,,,,a verifier,
315316288,Association Culturelle Turque de Tours,71 Rue Henri Martin,Tours,37000,37,France metropolitaine,"47,3750511","0,691311",,,,,,a verifier,
316549243,Grande Mosquée de Tours,23 Avenue Thérèse Voisin,Tours,37000,37,France metropolitaine,"47,3768243","0,672998",,,,,,a verifier,
317037377,Mosquée Es-Sunna,16 Rue Saint-Maurice,Roubaix,59100,59,France metropolitaine,"50,7002028","3,1726455",,,,,,a verifier,
318183640,Mosquée Arrahma,70 Rue Lazare Bernard,Denain,59220,59,France metropolitaine,"50,3284175","3,3888735",,,,,,a verifier,
318341589,Mosquée de Valenciennes,8 Rue François Colliez,Valenciennes,59300,59,France metropolitaine,"50,3512313","3,5140525",,,,,,a verifier,
319079592,Mosquée Es-Salam,92 Rue de la Croix Rouge,Tourcoing,59200,59,France metropolitaine,"50,7272291","3,1725817",,+33 3 20 76 34 77,,,,a verifier,
319252733,Mosquée Khalid Ibn Walid,606 Rue Florent Evrard,Ostricourt,59162,59,France metropolitaine,"50,459358","3,0357718",,,,,,a verifier,
319262890,Mosquée El Feth,49 Rue Suzanne Lannoy Blin,Louvroil,59720,59,France metropolitaine,"50,2695274","3,954649",http://mosquee-el-feth-de-maubeuge.fr/,,,,,a verifier,
319532679,Mosquée Assalam,2 Rue Robert Fuge,Beuvrages,59192,59,France metropolitaine,"50,390246","3,509514",,+33327491397,,,,a verifier,
320104233,Mosquée Nour,1278 Rue Maurice Ravel,Montigny-en-Ostrevent,59182,59,France metropolitaine,"50,3749538","3,174587",,,,,,a verifier,
321204213,Mosquée En-Nour,115 Rue de Stalingrad,Harnes,62440,62,France metropolitaine,"50,4469024","2,8869409",,,,,,a verifier,
326000478,Mosquée Annour,249 Rue de Noisement,Moissy-Cramayel,77550,77,France metropolitaine,"48,6326465","2,5969548",,,,,,a verifier,
326998288,Mosquée Arrahma,11 Rue Maurice Sujet,Coulommiers,77120,77,France metropolitaine,"48,8272439","3,0923421",,,,,,a verifier,
338176584,Grande Mosquée Imam Malik,121 Rue Henri Barbusse,Saint-Denis,93200,93,France metropolitaine,"48,9459345","2,3715535",,,,,,a verifier,
340000486,Centre Iqraa,143 Avenue Michel Jourdan,Cannes,6150,6,France metropolitaine,"43,5604441","6,9660563",,,,,,a verifier,
340447663,Mosquée,20 Rue Étienne Baudet,Blois,41000,41,France metropolitaine,"47,5871295","1,314841",,,,,,a verifier,
353797673,Mosquée Assounah,8 Rue Pierre et Marie Curie,Orléans,45000,45,France metropolitaine,"47,9092835","1,930175",,,,,,a verifier,
355311712,Mosquée,23 Boulevard Maurice Ravel,Sarcelles,95200,95,France metropolitaine,"48,9761538","2,3837",,,,,,a verifier,
355314885,Mosquée,5 Avenue du Stade,Sarcelles,95200,95,France metropolitaine,"49,001698","2,3713545",,,,,,a verifier,
357850497,Mosquée Omar ibn al Khattab,24 Rue Edmond Rostand,Saint-Martin-d'Hères,38400,38,France metropolitaine,"45,1727357","5,7545467",https://mosquee-omar.com/,,,,,a verifier,
357880413,Mosquée de Briare,33 Route d'Ousson,Briare,45250,45,France metropolitaine,"47,629883","2,746461",,,,,,a verifier,
358482021,Mosquée de Vendredi,253 Rue Malana,Bandrélé,97660,976,France metropolitaine,"-12,893608","45,2028873",,,,,,a verifier,
360245288,Mosquée du Vendredi,,M'Tsapere,97600,976,France metropolitaine,"-12,7912437","45,219825",,,,,,a verifier,
367567798,Mosquée des Turcs,21 Boulevard Bâtonnier Cholet,Nantes,44100,44,France metropolitaine,"47,198171","-1,6088055",,,,,,a verifier,
370459478,Institut Ibn Badis,227 Avenue Georges Clemenceau,Nanterre,92000,92,France metropolitaine,"48,886331","2,2168327",,,,,,a verifier,
372690758,Mosquée Alwahda,2 Rue de la Fontcimagne,Clermont-Ferrand,63100,63,France metropolitaine,"45,7987177","3,1096173",,,,,,a verifier,
376223329,Mosquée,124 Rue Anatole France,Fleury-les-Aubrais,45400,45,France metropolitaine,"47,9426444","1,9163103",,,,,,a verifier,
376398476,Mosquée Annour (Orléans Sud),4 Rue Jules Ferry,Orléans,45100,45,France metropolitaine,"47,837581","1,928447",,,,,,a verifier,
379558536,Mosquée Essalam,34 Avenue du Maréchal De Lattre de Tassigny,Ambérieu-en-Bugey,1500,1,France metropolitaine,"45,9722384","5,3475734",https://www.mosquee-amberieuenbugey.fr/,+33 9 71 22 66 24,,,https://www.facebook.com/Mosqu%C3%A9e-Essalam-Amb%C3%A9rieu-en-Bugey-337324966405918/,a verifier,
380682516,Assounah,6 Chemin de Bel air,Dreux,28100,28,France metropolitaine,"48,7370835","1,3854822",,,,,,a verifier,
380768353,Assalam,1 rue Aristide Briand,Mainvilliers,28300,28,France metropolitaine,"48,4473115","1,4554308",,,,,,a verifier,
388880476,Mosquée As-Sounnah,39 Rue Victorine Autier,Amiens,80090,80,France metropolitaine,"49,8777523","2,3355777",,,,,,a verifier,
389190114,Mosquée Chekkar,40 Rue Ronsard,Amiens,80080,80,France metropolitaine,"49,9156003","2,314653",,,,,,a verifier,
390090677,Grande mosquée Averroes,300 Rue Emile Picard,Montpellier,34080,34,France metropolitaine,"43,6280575","3,8254114",,,,,,a verifier,
393509022,Grande Mosquée de Reims,26 Impasse Achille Bureau,Reims,51100,51,France metropolitaine,"49,2402774","4,0306891",,,,,,a verifier,
394960391,Mosquée Lazérévouni,3 Chemin Taouhid,Mamoudzou,97600,976,France metropolitaine,"-12,774731","45,2219068",,,,,,a verifier,
398987552,Mosquée,1 Route du Collège,Chirongui,97620,976,France metropolitaine,"-12,9395243","45,1377095",,,,,,a verifier,
399098799,Mosquée Masjid al-Oumma,213 Rue de Rosny,Montreuil,93100,93,France metropolitaine,"48,8691469","2,4614284",,,,,,a verifier,
399099319,Mosquée El-Houda,390bis Rue de l'Arbrisseau,Lille,59000,59,France metropolitaine,"50,6016853","3,051158",,,,,,a verifier,
400021698,Ass Culturelle Fraternité De Pantin,7 Rue Honoré,Pantin,93500,93,France metropolitaine,"48,9032414","2,3950124",,,,,,a verifier,
400809499,Mosquée Mesjed Ennour,12 Rue Léon Peulevey,Le Havre,76620,76,France metropolitaine,"49,5196006","0,1171213",,,,,,a verifier,
403707374,Mosquée Essalam,51 Rue Gabriel Vilain,Les Mureaux,78130,78,France metropolitaine,"48,9859425","1,9104915",https://www.essalam-les-mureaux.com/,,,,,a verifier,
407549088,Mosquée Da'wa,12 Rue Archimède,Roubaix,59100,59,France metropolitaine,"50,6981758","3,171158",,,,,,a verifier,
413197321,Mosquée de Montagnac,3 Impasse Maurice Nourigat,Montagnac,34530,34,France metropolitaine,"43,4748422","3,4862558",,,,,,a verifier,
418382787,Mosquée Ennour,10 Rue de Vezin,Rennes,35000,35,France metropolitaine,"48,116546","-1,715294",http://www.mosqueerennes.fr/,,,,,a verifier,
419731839,Mosquée de Bagnolet,61 Rue Hoche,Bagnolet,93170,93,France metropolitaine,"48,8703604","2,4141025",https://www.mosquee-bagnolet.fr/,,,,,a verifier,
